CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
2280,FACULDADE SUPERIOR DE RIBAS DO RIO PARDO,FASURP,Privada,N,N,N,Faculdade,000000005007109,Ribas do Rio Pardo,MS,Extinta
21861,FACULDADE UNIVERSO BRASÍLIA,,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
22096,FACULDADE SÃO LEOPOLDO MANDIC DE ARARAS,SLMANDIC-ARARAS,Privada,N,N,N,Faculdade,000000003503307,Araras,SP,Ativa
126,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,Privada,N,N,N,Faculdade,000000003159605,Santa Rita do Sapucaí,MG,Ativa
985,FACULDADE EVANGÉLICA DE RUBIATABA,FER,Privada,N,N,N,Faculdade,000000005218904,Rubiataba,GO,Ativa
19914,FACULDADE MASTER,FAC MASTER,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Extinta
349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Privada,N,N,N,Centro Universitário,000000003106200,Belo Horizonte,MG,Ativa
953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Privada,N,N,N,Universidade,000000003548500,Santos,SP,Ativa
2771,CENTRO DE ENSINO SUPERIOR DE ILHÉUS,CESUPI,Privada,N,N,N,Faculdade,000000002913606,Ilhéus,BA,Ativa
636,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING,ESPM,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
16728,INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS,ITPAC,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
23022,Faculdade Cetrus Sanar,CETRUS,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2301,FACULDADE FIDELIS,FF,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
2186,FACULDADE SALESIANA DOM BOSCO,FSDB,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
22660,FACULDADE UNYPUBLICA,,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
721,FACULDADE DE ASSIS,FASS,Privada,N,N,N,Faculdade,000000003504008,Assis,SP,Ativa
18679,"FACULDADE DE ADMINISTRAÇÃO, COMÉRCIO E EMPREENDEDORISMO",FACEM,Privada,N,N,N,Faculdade,000000005007901,Sidrolândia,MS,Ativa
12723,FACULDADE FINACI,FINACI,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2049,INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO,IESMA,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
4362,FACULDADE ANHANGUERA DE BETIM,null,Privada,N,N,N,Faculdade,000000003106705,Betim,MG,Ativa
2787,FACULDADES PEQUENO PRÍNCIPE,FPP,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1992,INSTITUTO DE ENSINO SUPERIOR DE PIEDADE,IESP,Privada,N,N,N,Faculdade,000000002607901,Jaboatão dos Guararapes,PE,Extinta
23235,Instituto Universitário São Judas de Guarulhos,,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
25222,FACULDADE ATENAS PORTO SEGURO,,Privada,N,N,N,Faculdade,000000002925303,Porto Seguro,BA,Ativa
21,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,PUCRS,Privada,S,S,N,Universidade,000000004314902,Porto Alegre,RS,Ativa
569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Pública,N,N,N,Universidade,000000001501402,Belém,PA,Ativa
4859,FACULDADE DE TECNOLOGIA FAESA - UNIDADE GUARAPARI,null,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Extinta
416,FACULDADE DE SÃO PAULO,FASP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
207,CENTRO UNIVERSITÁRIO MOURA LACERDA,CUML,Privada,N,N,N,Centro Universitário,000000003543402,Ribeirão Preto,SP,Ativa
492,FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ,FACEAG,Privada,N,N,N,Faculdade,000000003518404,Guaratinguetá,SP,Ativa
4016,INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS,INES,Pública,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1881,FACULDADE DA ESCADA,FAESC,Privada,N,N,N,Faculdade,000000002605202,Escada,PE,Ativa
4157,FACULDADE METROPOLITANA DE RIO DO SUL,FAMESUL,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Ativa
22252,FACULDADE UNIBRAS DO PARÁ,FACBRAS,Privada,N,N,N,Faculdade,000000001505437,Ourilândia do Norte,PA,Ativa
1558,Faculdade Doctum de João Monlevade,DOCTUM,Privada,N,N,N,Faculdade,000000003136207,João Monlevade,MG,Ativa
1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000001501402,Belém,PA,Ativa
14119,Faculdade Presidente Antônio Carlos de São Francisco,FUNEES São Francisco,Privada,N,N,N,Faculdade,000000003161106,São Francisco,MG,Extinta
18800,ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,ESCOLAMP,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000005300108,Brasília,DF,Ativa
19312,Faculdade Múltipla,,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
13696,FACULDADE IBCMED,IBCMED,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Extinta
23438,Faculdade de Tecnologia de Araras,,Pública,N,N,N,Faculdade,000000003503307,Araras,SP,Ativa
320,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE TATUÍ,FAFICILE,Privada,N,N,N,Faculdade,000000003554003,Tatuí,SP,Extinta
21088,FACULDADE RODOLFO TEÓFILO,FRT,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
1576,INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS,FASERRA,Privada,N,N,N,Faculdade,000000003205002,Serra,ES,Ativa
19298,Faculdade Pitagoras de Eunapolis,FPE,Privada,N,N,N,Faculdade,000000002910727,Eunápolis,BA,Ativa
2373,FACULDADES RESENDE DE FREITAS,UESRF,Privada,N,N,N,Faculdade,000000005104559,Itaúba,MT,Extinta
21929,Faculdade Doctum da Zona Norte de Juiz de Fora,Doctum,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Ativa
3963,INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS,ISECC,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Extinta
19348,Faculdade de Tecnologia Ícone,FACTI,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
5288,FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO,null,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
2169,FACULDADE CENECISTA DE FORTALEZA,FACEFOR,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Extinta
22759,Instituto Una de Itabira,Una,Privada,N,N,N,Faculdade,000000003131703,Itabira,MG,Ativa
22453,Faculdade UNÍNTESE,null,Privada,N,N,N,Faculdade,000000004317509,Santo Ângelo,RS,Ativa
4358,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IF SUL DE MINAS,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003152501,Pouso Alegre,MG,Ativa
597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Pública,N,N,N,Universidade,000000003170107,Uberaba,MG,Ativa
19337,FACULDADE UNIFAMETRO MARACANAÚ,null,Privada,N,N,N,Faculdade,000000002307650,Maracanaú,CE,Ativa
3947,FACULDADE SENAC CHAPECÓ,SENAC,Privada,N,N,N,Faculdade,000000004204202,Chapecó,SC,Ativa
2040,FACULDADE DO FUTURO,FAF,Privada,N,N,N,Faculdade,000000003139409,Manhuaçu,MG,Ativa
1319,FACULDADE TECSOMA,FATEC,Privada,N,N,N,Faculdade,000000003147006,Paracatu,MG,Ativa
1345,FACULDADE ANHANGUERA DE OSASCO,null,Privada,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
19635,Faculdade de Ensino Superior Pelegrino Cipriani,FASPEC,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,UNIMESP,Privada,N,N,N,Centro Universitário,000000003518800,Guarulhos,SP,Ativa
25780,Faculdade Nossa Senhora da Conceição,FSC,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
3939,FACULDADE ALIANÇA DE ITABERAI,null,Privada,N,N,N,Faculdade,000000005210406,Itaberaí,GO,Ativa
5663,FACULDADE DE VARGEM GRANDE PAULISTA,null,Privada,N,N,N,Faculdade,000000003556453,Vargem Grande Paulista,SP,Extinta
3611,FACULDADES INTEGRADAS DA UNIÃO DE ENSINO SUPERIOR CERTO,UNICERTO,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
14242,FACULDADE ÚNICA DE TIMÓTEO,FUNIT,Privada,N,N,N,Faculdade,000000003168705,Timóteo,MG,Ativa
669,UNIVERSIDADE NILTON LINS,UNINILTONLINS,Privada,N,N,N,Universidade,000000001302603,Manaus,AM,Ativa
2647,FACULDADE INTEGRADA DE SANTA MARIA,FISMA,Privada,N,N,N,Faculdade,000000004316907,Santa Maria,RS,Ativa
4136,FACULDADE CÂNDIDO RONDON DE RONDONÓPOLIS,FCRROO,Privada,N,N,N,Faculdade,000000005107602,Rondonópolis,MT,Extinta
21165,FACULDADE EASE BRASIL,EASE,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
336,FACULDADE MACHADO SOBRINHO,FMS,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Ativa
1565,FACULDADE UNIME DE CIÊNCIAS JURÍDICAS,FCJ,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Ativa
21847,FACULDADE M-EDUCAR,FAMED,Privada,N,N,N,Faculdade,000000002304236,Croatá,CE,Ativa
1123,INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR,IESUS,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
25722,Faculdade Canadenses no Brasil,,Privada,N,N,N,Faculdade,000000003201506,Colatina,ES,Ativa
23264,Faculdade UNA de Conselheiro Lafaiete,,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
4661,FACULDADE UNIBF,null,Privada,N,N,N,Faculdade,000000004118006,Paraíso do Norte,PR,Ativa
14205,Faculdade Presidente Antônio Carlos de Bambuí,FUNEES,Privada,N,N,N,Faculdade,000000003105103,Bambuí,MG,Extinta
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública,N,N,N,Universidade,000000002927408,Salvador,BA,Ativa
1360,iCEV - Instituto de Ensino Superior,null,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
4065,FACULDADE DE TECNOLOGIA DO INSTITUTO BANDEIRANTE DE EDUCAÇÃO E CULTURA,IBEC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
1141,CENTRO UNIVERSITÁRIO GAMA E SOUZA,null,Privada,N,N,N,Centro Universitário,000000003304557,Rio de Janeiro,RJ,Ativa
997,Centro Universitário de Bauru,,Privada,N,N,N,Centro Universitário,000000003506003,Bauru,SP,Ativa
20291,Faculdade do Vale do Caju,FVC,Privada,N,N,N,Faculdade,000000002309607,Pacajus,CE,Ativa
263,FACULDADES INTEGRADAS CAMPOS SALLES,FICS,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
4367,FACULDADE TERRA NORDESTE,FATENE,Privada,N,N,N,Faculdade,000000002303709,Caucaia,CE,Ativa
22449,INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE CARLOS CHAGAS,IPGMCC,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
2793,FACULDADE UBS,FACULDADE UBS,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1620,FACULDADE SANTA RITA,FASAR,Privada,N,N,N,Faculdade,000000003533502,Novo Horizonte,SP,Ativa
10116,FACULDADE DE TECNOLOGIA SENAI MATO GROSSO,FATEC SENAI MT,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
2141,FACULDADES BATISTA DO PARANÁ,FABAPAR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
18675,Faculdade Univeritas Universus Veritas de Campo Grande,null,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
18681,FACULDADE VERBO EDUCACIONAL,VERBOEDU,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
21239,Faculdade Anhanguera de Jaú,FAJ,Privada,N,N,N,Faculdade,000000003525300,Jaú,SP,Ativa
25207,FACULDADE NOVE DE JULHO DE BOTUCATU,NOVE-BOTUCATU,Privada,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
832,FACULDADE ARQUIDIOCESANA DE CURVELO,FAC,Privada,N,N,N,Faculdade,000000003120904,Curvelo,MG,Ativa
1734,Centro Universitário Facid Wyden,UNIFACID WYDEN,Privada,N,N,N,Centro Universitário,000000002211001,Teresina,PI,Ativa
5394,INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI,FENORD,Privada,N,N,N,Faculdade,000000003168606,Teófilo Otoni,MG,Ativa
2344,FACULDADE ITEANA DE IBITINGA,FITI,Privada,N,N,N,Faculdade,000000003519600,Ibitinga,SP,Extinta
21822,FACULDADE FAVENI GUARULHOS,FAVENI - GUARULHOS,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
12848,FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BARBACENA,null,Privada,N,N,N,Faculdade,000000003105608,Barbacena,MG,Ativa
33,FACULDADE DE TECNOLOGIA DE SOROCABA,FATEC SO,Pública,N,N,N,Faculdade,000000003552205,Sorocaba,SP,Ativa
99,FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE,FDCL,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
3377,FACULDADE MONTESSORIANO DE SALVADOR,FAMA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
2330,Faculdade Cândido Rondon,FCR,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
1867,FACULDADE SANTOS DUMONT,FSD,Privada,N,N,N,Faculdade,000000003160702,Santos Dumont,MG,Ativa
21485,Faculdade de Ensino Paschoal Dantas,FEPD,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1365,CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,UNASP,Privada,S,S,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
3933,FACULDADE MÉTODO DE SÃO PAULO,FAMESP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1100,Centro Universitário Carlos Drummond de Andrade,UniDrummond,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Pública,N,N,N,Universidade,000000003106200,Belo Horizonte,MG,Ativa
18165,Fundação Universidade Virtual do Estado de São Paulo,UNIVESP,Pública,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
23028,Escola de Sargentos das Armas,ESA,Pública,N,N,N,Faculdade,000000003169307,Três Corações,MG,Ativa
2594,FACULDADE TEOLÓGICA BATISTA ANA WOLLERMAN,FTBAW,Privada,N,N,N,Faculdade,000000005003702,Dourados,MS,Extinta
1075,CENTRO UNIVERSITÁRIO - UNIESP,UNIESP,Privada,N,N,N,Centro Universitário,000000002503209,Cabedelo,PB,Ativa
18149,FACULDADE CESUMAR DE MARINGÁ,FAC-CESUMAR,Privada,N,N,N,Faculdade,000000004115200,Maringá,PR,Extinta
4100,FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA,FATECIB,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
17558,Faculdade Santo André,FASA,Privada,N,N,N,Faculdade,000000001100304,Vilhena,RO,Ativa
1711,FACULDADE DE PRESIDENTE PRUDENTE,FAPEPE,Privada,N,N,N,Faculdade,000000003541406,Presidente Prudente,SP,Ativa
1220,INSTITUTO MATÃO DE ENSINO SUPERIOR,IMES,Privada,N,N,N,Faculdade,000000003529302,Matão,SP,Extinta
852,FIAP - Centro Universitário,null,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1721,FACULDADE DE VIÇOSA,FDV,Privada,N,N,N,Faculdade,000000003171303,Viçosa,MG,Ativa
22191,Faculdade Estácio de Jaraguá do Sul,Estácio Jaraguá,Privada,N,N,N,Faculdade,000000004208906,Jaraguá do Sul,SC,Ativa
3803,FACULDADE DE JAÚ,null,Privada,N,N,N,Faculdade,000000003525300,Jaú,SP,Extinta
18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,Privada,S,S,N,Universidade,000000004314407,Pelotas,RS,Ativa
21503,COLÉGIO PEDRO II,CP II,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000003304557,Rio de Janeiro,RJ,Ativa
1726,CENTRO UNIVERSITÁRIO SANTA AMÉLIA,SECAL,Privada,N,N,N,Centro Universitário,000000004119905,Ponta Grossa,PR,Ativa
22605,Faculdade Alvorada de Saúde,,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1646,FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARAÍSO,FECIPAR,Privada,N,N,N,Faculdade,000000001716109,Paraíso do Tocantins,TO,Ativa
4411,CENTRO UNIVERSITÁRIO ESTÁCIO DE JI-PARANÁ,ESTÁCIO UNIJIPA,Privada,N,N,N,Centro Universitário,000000001100122,Ji-Paraná,RO,Ativa
24268,Faculdade UNINORTE Marabá,Uninorte Marabá,Privada,N,N,N,Faculdade,000000001504208,Marabá,PA,Ativa
15500,Faculdade Lusocapixaba,FLC,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Extinta
14715,Centro Universitário Piaget,UniPiaget,Privada,N,N,N,Centro Universitário,000000003552502,Suzano,SP,Ativa
14183,Faculdade Presidente Antônio Carlos de São João Del Rei,FUNEES SJDR,Privada,N,N,N,Faculdade,000000003162500,São João del Rei,MG,Extinta
21418,Escola de Aperfeiçoamento de Oficiais,EsAO,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003304557,Rio de Janeiro,RJ,Ativa
14159,Faculdade Presidente Antônio Carlos de Carmo do Paranaíba,FUNEES C. Paranaíba,Privada,N,N,N,Faculdade,000000003114303,Carmo do Paranaíba,MG,Extinta
3644,FACULDADE CATÓLICA SANTA TERESINHA,FCST,Privada,N,N,N,Faculdade,000000002402006,Caicó,RN,Ativa
4066,FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO - FABERJ,FABERJ,Privada,N,N,N,Faculdade,000000003301009,Campos dos Goytacazes,RJ,Ativa
22787,FACULDADE DE TECNOLOGIA E CIÊNCIAS - FTC CAMAÇARI,FTC CAMAÇARI,Privada,N,N,N,Faculdade,000000002905701,Camaçari,BA,Ativa
880,FACULDADE DE CIÊNCIAS E TECNOLOGIA DO PARANÁ,FACET-PR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
4810,FACULDADE ANTÔNIO MENEGHETTI,AMF,Privada,N,N,N,Faculdade,000000004315503,Restinga Seca,RS,Ativa
23703,Faculdade de Penedo,FAC-PENEDO,Privada,N,N,N,Faculdade,000000002706703,Penedo,AL,Ativa
22075,FACULDADE VALE DO PAJEU,FVP,Privada,N,N,N,Faculdade,000000002613602,São José do Egito,PE,Ativa
2352,INSTITUTO DE EDUCAÇÃO SUPERIOR PIO XII,PIO XII,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Ativa
1519,CENTRO UNIVERSITÁRIO DE PATO BRANCO,UNIDEP,Privada,N,N,N,Centro Universitário,000000004118501,Pato Branco,PR,Ativa
2784,FACULDADE FAE BLUMENAU,null,Privada,N,N,N,Faculdade,000000004202404,Blumenau,SC,Extinta
1296,ESCOLA SUPERIOR DE MARKETING,ESM,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
17701,FAP-FACULDADE DE PINHEIROS,FAP,Privada,N,N,N,Faculdade,000000003204104,Pinheiros,ES,Extinta
21420,Escola de Inteligência Militar do Exército,EsIMEx,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000005300108,Brasília,DF,Ativa
19883,Faculdade Sul Paulista de Itanhaém,FASUPI,Privada,N,N,N,Faculdade,000000003522109,Itanhaém,SP,Ativa
1936,CENTRO UNIVERSITÁRIO LA SALLE,UNILASALLE - LUCAS,Privada,N,N,N,Centro Universitário,000000005105259,Lucas do Rio Verde,MT,Ativa
3631,FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ,FADIC,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Pública,N,N,N,Universidade,000000003170206,Uberlândia,MG,Ativa
1676,CENTRO UNIVERSITÁRIO SÃO MIGUEL,UNISÃOMIGUEL,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
1910,FACULDADE UNINASSAU LAURO DE FREITAS,null,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Ativa
22716,FACULDADE PITÁGORAS DE PENÁPOLIS,,Privada,N,N,N,Faculdade,000000003537305,Penápolis,SP,Ativa
22713,FACULDADE DO OESTE POTIGUAR,FAOP,Privada,N,N,N,Faculdade,000000002412500,São Miguel,RN,Ativa
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pública,N,N,N,Universidade,000000003106200,Belo Horizonte,MG,Ativa
18115,Faculdade Estácio de Goiânia,Estácio Goiânia,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Extinta
14245,Faculdade Presidente Antônio Carlos de Campina Verde,,Privada,N,N,N,Faculdade,000000003111101,Campina Verde,MG,Extinta
1745,Faculdade Interativa de São Paulo,FAISP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
4261,Faculdade CMB,CMB,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
518,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL,UDF,Privada,N,N,N,Centro Universitário,000000005300108,Brasília,DF,Ativa
16602,FACULDADE DE EDUCAÇÃO ELIÂ,FACEEL,Privada,N,N,N,Faculdade,000000001507953,Tailândia,PA,Ativa
3875,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ,UNIFEG,Privada,N,N,N,Centro Universitário,000000003128709,Guaxupé,MG,Ativa
671,UNIVERSIDADE ANHANGUERA,UNIDERP,Privada,N,N,N,Universidade,000000005002704,Campo Grande,MS,Ativa
3223,ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE,ESCS,Pública,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
19287,Faculdade do Centro Maranhense,FCMA,Privada,N,N,N,Faculdade,000000002101608,Barra do Corda,MA,Ativa
24383,FACULDADE NACIONAL DE NATUROPATIA  ADMINISTRAÇÃO E PEDAGOGIA,FANNAP,Privada,N,N,N,Faculdade,000000004313409,Novo Hamburgo,RS,Ativa
24326,FACULDADE ESSA EDUCACAO PROFISSIONAL,UNIESSA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2908,CENTRO UNIVERSITÁRIO NATALENSE,UNICEUNA,Privada,N,N,N,Centro Universitário,000000002408102,Natal,RN,Ativa
2012,INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA,ISEP,Privada,N,N,N,Faculdade,000000002610905,Pesqueira,PE,Extinta
14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,null,Privada,N,N,N,Faculdade,000000003168606,Teófilo Otoni,MG,Ativa
21906,Faculdade Metropolitana do Ceará,FAMEC,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
661,FACULDADE PIO DÉCIMO,FPD,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
1573,CENTRO UNIVERSITÁRIO ALFREDO NASSER,UNIFAN,Privada,N,N,N,Centro Universitário,000000005201405,Aparecida de Goiânia,GO,Ativa
15508,Centro de Ensino Unificado do Piauí,CEUPI,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,UNIEURO,Privada,N,N,N,Centro Universitário,000000005300108,Brasília,DF,Ativa
19956,FACULDADE UNIRB JOÃO PESSOA,F.UNIRB,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
2356,FACULDADE PAN AMERICANA,FPA,Privada,N,N,N,Faculdade,000000001502202,Capanema,PA,Ativa
14124,Faculdade Presidente Antônio Carlos de Buritis,FUNEES Buritis,Privada,N,N,N,Faculdade,000000003109303,Buritis,MG,Extinta
2835,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU,UNINASSAU,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
13717,FACULDADES DO VALE DO ARARANGUA - FVA,FVA,Privada,N,N,N,Faculdade,000000004201406,Araranguá,SC,Ativa
14321,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE FORTALEZA,UNINASSAU FORTALEZA,Privada,N,N,N,Centro Universitário,000000002304400,Fortaleza,CE,Ativa
21869,Faculdade Rachel de Queiroz,FAQ,Privada,N,N,N,Faculdade,000000004119905,Ponta Grossa,PR,Ativa
515,Centro Universitário Anhanguera Pitágoras Unopar de Niterói,UNIAN-RJ,Privada,N,N,N,Centro Universitário,000000003303302,Niterói,RJ,Ativa
17886,Faculdade de Educação Sul do Piauí,,Privada,N,N,N,Faculdade,000000002210003,São João do Piauí,PI,Ativa
441,UNIVERSIDADE DO CONTESTADO,UNC,Privada,N,N,N,Universidade,000000004210100,Mafra,SC,Ativa
1938,FACULDADE DE UMUARAMA,null,Privada,N,N,N,Faculdade,000000004128104,Umuarama,PR,Extinta
2927,FACULDADE DE BELO HORIZONTE,FDR,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
24553,FACULDADE VINCIT,VINCIT,Privada,N,N,N,Faculdade,000000004115200,Maringá,PR,Ativa
17499,FACULDADE VIDAL,FAVILI,Privada,N,N,N,Faculdade,000000002307601,Limoeiro do Norte,CE,Ativa
22771,FACULDADE CRISTO REI,FACCREI,Privada,N,N,N,Faculdade,000000004106407,Cornélio Procópio,PR,Ativa
1013,FACULDADE SUDOESTE PAULISTANO,FASUP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
23875,Faculdade Instituto de Ensino Superior,FACIES,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
